conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/77e41477-4ecf-425b-8163-b18a5a54e593,rekruteren en aanwerven,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.7.0
SkillGroup,http://data.europa.eu/esco/skill/77ee8fad-188f-44cf-88ba-4e495a52d604,ondersteunen bij persoonlijke behoeften,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.2
SkillGroup,http://data.europa.eu/esco/skill/79f3d574-fcf2-445e-a087-cc774f19b861,bedienen van pompsystemen en -apparatuur,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.3
SkillGroup,http://data.europa.eu/esco/skill/7a00c77c-4a1c-4fd6-a83f-004bda65d81a,toezicht houden op mensen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.8
SkillGroup,http://data.europa.eu/esco/skill/7a163630-7536-4748-a259-aa820d3be44b,verstrekken van gezondheidszorg of medische behandeling,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2
SkillGroup,http://data.europa.eu/esco/skill/7a8c9402-0550-4966-9ff6-0d65b0f6b1fb,"reinigen van gereedschap, apparatuur, werkstukken en voertuigen",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.11.1
SkillGroup,http://data.europa.eu/esco/skill/7b942071-f688-4600-8d9f-ad4c0306abc7,"installeren, onderhouden en repareren van elektrische, elektronische en precisieapparatuur",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.8
SkillGroup,http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,bedienen van wetenschappelijke apparatuur en laboratoriumapparatuur,,,released,2023-07-05T09:15:14.695Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.6.3
SkillGroup,http://data.europa.eu/esco/skill/7de7e3f6-d222-4f08-b3f0-e2deff7ef798,verstrekken van informatie en ondersteuning aan het publiek en cliënten,,,released,2022-06-19T15:20:39.399Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.4.0
SkillGroup,http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,ontwikkelen van onderwijsprogramma's,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.6
SkillGroup,http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,uitvoeren van risicoanalyse en -beheer,,,released,2023-07-06T10:08:28.9Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.5
SkillGroup,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,wetenschappelijk of marktonderzoek uitvoeren,,,released,2023-07-13T15:16:35.756Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.1.1
SkillGroup,http://data.europa.eu/esco/skill/7ec00c15-c9bb-4b74-9b8b-681424e9ea2c,bedienen van verpakkingsmachines,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.2
SkillGroup,http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,operationele procedures nakomen,,,released,2023-10-26T09:08:06.707Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.3
SkillGroup,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,naleven van wetten en normen op het gebied van milieubescherming,,,released,2023-07-05T15:35:28.89Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.2
SkillGroup,http://data.europa.eu/esco/skill/8066edda-60e7-4e41-966b-4be09b049ab3,voorbereiden van industriële materialen voor verwerking of gebruik,,,released,2023-06-30T09:28:59.215Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.3.3
SkillGroup,http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,ecologische vaardigheden en competenties toepassen,,,released,2021-09-13T17:37:26.558Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Nadenken over de korte- en langetermijneffecten van individueel gedrag op de fysieke en sociale omgeving en een duurzame werk- en levensstijl aannemen. De individuele en collectieve verantwoordelijkheid voor de bescherming en het herstel van het lokale en wereldwijde milieu herkennen en anderen inspireren.
  ",T6.2
SkillGroup,http://data.europa.eu/esco/skill/81d95361-e7dd-4f75-a243-d646a7dd6a28,afwerken van binnen- of buitenconstructies,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.3.0
SkillGroup,http://data.europa.eu/esco/skill/81f29457-6d0d-4f46-9e0a-7295c7c6f090,reageren op klachten,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.1.3
SkillGroup,http://data.europa.eu/esco/skill/821ecf8f-3c2a-4b89-a9f1-b2aa7fb0b625,schoonmaken,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.11
SkillGroup,http://data.europa.eu/esco/skill/82463bb1-85d1-4e99-a4ce-08508fc3b2a3,anderen steunen,,,released,2023-10-26T08:00:39.789Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Minder ervaren of minder goed geïnformeerde mensen begeleiden of helpen, en steun verlenen aan mensen in nood.
  ",T4.2
SkillGroup,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,denkvaardigheden en -competenties,,,released,2021-08-30T08:20:35.122Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Vaardigheden en competenties met betrekking tot het vermogen om uitvoering te geven aan de mentale processen van het verzamelen, conceptualiseren, analyseren, synthetiseren en/of evalueren van informatie die is verzameld uit of het resultaat is van observatie, ervaring, reflectie, redenering of communicatie. Het gaat daarbij onder meer om het vermogen om informatie van uiteenlopende aard te evalueren en te gebruiken om activiteiten te plannen, doelen te bereiken, problemen op te lossen, kwesties aan te pakken en complexe taken uit te voeren op gekende en nieuwe manieren.
  ",T2
SkillGroup,http://data.europa.eu/esco/skill/827de17d-3fc1-4ba5-b4e0-850c51e750c8,monteren en vervaardigen van producten,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.5.0
SkillGroup,http://data.europa.eu/esco/skill/82c084ea-15e9-4d55-98dc-ede0f767baee,informatievaardigheden,,,released,2023-07-06T10:17:07.253Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.0
SkillGroup,http://data.europa.eu/esco/skill/8369011d-de43-4800-bcce-be12e19828a5,feedback accepteren,,,released,2022-06-19T14:48:30.73Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.4
SkillGroup,http://data.europa.eu/esco/skill/8427894f-2622-4b97-9366-72234a5fab50,bedienen van watervaartuigen,,,released,2020-12-02T16:19:04.329Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.3
SkillGroup,http://data.europa.eu/esco/skill/842ebeb2-d252-4bde-98fe-e0463f7009db,gebruikmaken van digitale hulpmiddelen voor de besturing van machines,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.7
SkillGroup,http://data.europa.eu/esco/skill/848c0306-8cbe-4693-a275-d99807c0173c,contacten onderhouden en netwerken,,,released,2022-06-19T14:48:30.73Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.2.0
SkillGroup,http://data.europa.eu/esco/skill/85b379e7-e0b7-48b8-baa7-631f50a7cdd5,"communicatie, samenwerking en creativiteit",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.0
SkillGroup,http://data.europa.eu/esco/skill/869fc2ce-478f-4420-8766-e1f02cec4fb2,leidinggevende vaardigheden,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4
SkillGroup,http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,bedienen van medische apparatuur,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.6.1
SkillGroup,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,begeleiden van operationele werkzaamheden,,,released,2023-01-27T11:28:14.096Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.1
SkillGroup,http://data.europa.eu/esco/skill/8826b057-0e80-4e3d-9efc-1e179d597f40,mensen helpen met mobiliteit,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.1
SkillGroup,http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,ontwerpen van systemen en producten,,,released,2020-12-02T16:09:56.551Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.11.0
SkillGroup,http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,"gewassen, andere planten en bomen planten, snoeien en oogsten",,,released,2022-06-07T09:52:51.187Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.4.2
SkillGroup,http://data.europa.eu/esco/skill/8984a92c-416e-498f-abd3-a9dd819e5c03,plaatsen van vloer- en muurbekleding,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.4
SkillGroup,http://data.europa.eu/esco/skill/89f8435a-ebc1-42b6-bf5c-496999e99776,bereiden van voedsel en dranken,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.5.1
SkillGroup,http://data.europa.eu/esco/skill/8a3b45dc-8299-4b67-99db-6542daf79ac3,ontwikkelen van professionele relaties en netwerken,,,released,2023-02-17T16:29:39.797Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.2.3
SkillGroup,http://data.europa.eu/esco/skill/8a57f720-70b3-41de-877c-7d723977dc88,meten van fysieke eigenschappen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.5
SkillGroup,http://data.europa.eu/esco/skill/8bbdf1f1-e943-45fc-af2f-1446cbd88245,gebruikmaken van meer dan één taal,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.15
SkillGroup,http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,verwerken en verwijderen van gevaarlijke stoffen,,,released,2020-12-10T16:33:16.662Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.13.1
SkillGroup,http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,bedienen van apparatuur voor energieproductie en -distributie,,,released,2023-01-23T20:37:57.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.4.4
SkillGroup,http://data.europa.eu/esco/skill/8c298a9b-e9ea-4396-897d-9aba982df6a0,adviseren over educatieve kwesties en kwesties op het gebied van beroepsonderwijs,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.8
SkillGroup,http://data.europa.eu/esco/skill/8d80f33a-ab38-429b-a4ed-3b1a6f8f3b4a,bedienen van meng- en scheidingsmachines,,,released,2023-11-07T09:56:43.087Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.5
SkillGroup,http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,verpakken van voorwerpen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.1.3
SkillGroup,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,bedienen van audiovisuele apparatuur,,,released,2021-03-16T14:30:52.553Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.2
SkillGroup,http://data.europa.eu/esco/skill/8e77453d-3665-4d00-b887-2e9adb29cd15,bedienen van spoorwegvoertuigen,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.2.3
SkillGroup,http://data.europa.eu/esco/skill/8eb65708-6a1c-4a11-8b51-ed9331962142,monteren en assembleren van takelapparatuur,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1.8
SkillGroup,http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,beleid en wetgeving ontwikkelen,,,released,2022-08-02T10:52:47.757Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.1.4
SkillGroup,http://data.europa.eu/esco/skill/8f9f8b20-ff26-4392-b04f-695dcde5b90a,presenteren van onderzoeks- en technische informatie,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.4.2
SkillGroup,http://data.europa.eu/esco/skill/8fde007e-ea4c-48c2-84c5-752834acd31d,uitvoeren van studies en onderzoeken,,,released,2023-02-21T15:14:24.011Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.0
SkillGroup,http://data.europa.eu/esco/skill/906211b3-afed-4a2b-b5e1-33f2885fee85,uitvoeren van algemene administratieve taken,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.4.3
SkillGroup,http://data.europa.eu/esco/skill/91860993-1a8b-4473-91f3-600aa1924bd0,een proactieve aanpak hanteren,,,released,2021-08-30T16:01:08.179Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","De verantwoordelijkheid voor het beheer van activiteiten op zich nemen en een toekomstgerichte aanpak hanteren om te anticiperen op problemen, maar ook om kansen te herkennen.
  ",T3.2
SkillGroup,http://data.europa.eu/esco/skill/91b0b918-942e-4661-b88c-70b9396529e5,samenwerken met anderen,,,released,2021-12-17T12:53:52.273Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.0
SkillGroup,http://data.europa.eu/esco/skill/925af2b5-2f4d-4cce-92cc-79e1ff887c7d,een ethische gedragscode volgen,,,released,2021-09-03T15:52:21.316Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Werkzaamheden uitvoeren volgens aanvaarde beginselen van goed en kwaad, met inbegrip van billijkheid, transparantie en onpartijdigheid tijdens werkpraktijken en in het gedrag ten aanzien van andere mensen.
  ",T4.5
SkillGroup,http://data.europa.eu/esco/skill/92fc9726-5b5e-439e-a33c-06a8c63fbb9a,vaststellen van en toezicht houden op middelen,,,released,2021-12-17T12:49:57.067Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.3.0
SkillGroup,http://data.europa.eu/esco/skill/95bf4552-6d5b-41dc-b990-53ace372f705,"documenteren van technische ontwerpen, procedures, problemen en werkzaamheden",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.6
SkillGroup,http://data.europa.eu/esco/skill/969845ce-6895-44a8-a3d2-b8c2d8b5de21,zorgen voor kinderen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.6.3
SkillGroup,http://data.europa.eu/esco/skill/97ff8a90-ec21-4f13-9b58-22cc9fc47221,aanbrengen van metselwerkmaterialen voor de bouw,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.1
SkillGroup,http://data.europa.eu/esco/skill/9827c329-3492-4e8d-852c-da0894228ff6,vaststellen van en toezicht houden op middelen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.3
SkillGroup,http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,gebruikmaken van digitale hulpmiddelen voor samenwerking en productiviteit,,,released,2023-06-30T08:18:14.318Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.6.1
SkillGroup,http://data.europa.eu/esco/skill/9a540c0f-81c0-4687-a14b-e9196d9af6c0,instructies geven,,,released,2023-10-27T15:23:01.397Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.2
SkillGroup,http://data.europa.eu/esco/skill/9adca63b-9c75-4804-8dab-d62872540a10,talen beheersen,,,released,2023-11-22T12:48:36.576Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Communiceren via lezen, schrijven, spreken en luisteren in de moedertaal en/of in een vreemde taal.
  ",T1.1
